ID,url,role,topic,title,sap_module,description,lastUpdated,sapHelpLink
7ba511d6-dca3-466b-9a8d-c2b5485f5e25,https://learning.sap.com/learning-journeys/discover-sap-s-4hana-cloud-public-edition-for-sales,Consultant,Sales,Discover SAP S/4HANA Cloud for Sales,SD,Learning journey for Sales processes in S/4HANA Cloud,2026-02-15T00:00:00Z,https://help.sap.com/docs/sd
8d1a3d8d-74ec-4ae5-91c8-96b1d565f124,https://learning.sap.com/courses/pricing-in-sap-s-4hana-cloud,Consultant,Sales,Pricing in SAP S/4HANA Cloud,SD,"Pricing procedures, condition techniques, and pricing configuration",2026-02-15T00:00:00Z,https://help.sap.com/docs/sd
6b3f18e2-eace-44bc-8431-222501e6c69e,https://learning.sap.com/courses/sales-order-management-in-sap-s-4hana-cloud,Consultant,Sales,Sales Order Management in SAP S/4HANA Cloud,SD,"Order-to-cash process: sales orders, deliveries, and billing",2026-02-15T00:00:00Z,https://help.sap.com/docs/sd
99999999-9999-4999-9999-999999999999,https://learning.sap.com/sd-sales,Consultant,Sales,SAP SD Sales & Distribution,SD,Sales order processing and distribution management,2026-02-05T00:00:00Z,https://help.sap.com/docs/sd
23456789-2345-4789-a345-678923456789,https://learning.sap.com/credit-management,Consultant,Sales,SD Credit Management,SD,Customer credit limit checks and risk management,2026-02-04T00:00:00Z,https://help.sap.com/docs/credit
12345678-1234-4678-a234-567812345678,https://learning.sap.com/pricing-config,Consultant,Sales,SD Pricing Configuration,SD,Pricing procedures and condition techniques,2026-02-03T00:00:00Z,https://help.sap.com/docs/pricing
a38bc15e-a064-4529-869b-b5a4919c2c3d,https://learning.sap.com/courses/sap-authorization-concept,Admin,Security,SAP Authorization Concept,SECURITY,"PFCG roles, authorization objects, and user administration",2026-02-15T00:00:00Z,https://help.sap.com/docs/security
3d89b34d-7fef-43e0-8ddd-83604d655db2,https://learning.sap.com/courses/sap-grc-access-control,Admin,Security,SAP GRC Access Control,SECURITY,"Segregation of duties, access risk analysis, and emergency access",2026-02-15T00:00:00Z,https://help.sap.com/docs/grc
cccccccc-cccc-4ccc-accc-cccccccccccc,https://learning.sap.com/grc-compliance,Admin,Security,SAP GRC Compliance,SECURITY,Governance risk and compliance management in SAP,2026-02-06T00:00:00Z,https://help.sap.com/docs/grc
69bfd66f-a4e4-4d23-8d9a-0b7edbcb321c,https://learning.sap.com/courses/sap-identity-authentication,Admin,Security,SAP Identity Authentication Service,SECURITY,"Cloud identity management, SSO, and MFA configuration",2026-02-15T00:00:00Z,https://help.sap.com/docs/identity-authentication
ffffffff-1111-4222-a333-444444444444,https://learning.sap.com/idm-identity,Admin,Security,SAP IDM Identity Management,SECURITY,Identity provisioning and access governance,2026-02-06T00:00:00Z,https://help.sap.com/docs/idm
bbbbbbbb-bbbb-4bbb-bbbb-bbbbbbbbbbbb,https://learning.sap.com/security-pfcg,Admin,Security,SAP Security & PFCG,SECURITY,Role-based authorization and user management with PFCG,2026-02-06T00:00:00Z,https://help.sap.com/docs/security
707b23fd-326a-480d-8a89-fcf3e8cbc5ee,https://learning.sap.com/learning-journeys/discover-sap-s-4hana-cloud-public-edition-for-supply-chain,Consultant,Supply Chain,Discover SAP S/4HANA Cloud for Supply Chain,SCM,End-to-end supply chain learning journey,2026-02-15T00:00:00Z,https://help.sap.com/docs/scm
c9ca5621-3633-494e-851f-701e35086118,https://learning.sap.com/courses/production-planning-in-sap-s-4hana-cloud,Consultant,Supply Chain,Production Planning in SAP S/4HANA Cloud,PP,"MRP, production orders, and manufacturing execution",2026-02-15T00:00:00Z,https://help.sap.com/docs/pp
61827b1f-1f2f-4712-a0e7-18de35e462ff,https://learning.sap.com/courses/quality-management-in-sap-s-4hana-cloud,Consultant,Supply Chain,Quality Management in SAP S/4HANA Cloud,PP,"Quality planning, inspection lots, and certificates",2026-02-15T00:00:00Z,https://help.sap.com/docs/pp
22222222-3333-4444-a555-666666666666,https://learning.sap.com/qm-quality,Consultant,Supply Chain,SAP QM Quality Management,PP,Quality planning inspection and certificates in production,2026-01-30T00:00:00Z,https://help.sap.com/docs/qm
11111111-2222-4333-a444-555555555555,https://learning.sap.com/wm-warehouse,Consultant,Supply Chain,SAP WM Warehouse Management,MM,Warehouse management and inventory control processes,2026-01-30T00:00:00Z,https://help.sap.com/docs/wm
d681600d-825b-43f3-b544-f6f2f4cce122,https://learning.sap.com/courses/warehouse-management-in-sap-s-4hana-cloud,Consultant,Supply Chain,Warehouse Management in SAP S/4HANA Cloud,WM,Extended warehouse management processes and inbound/outbound,2026-02-15T00:00:00Z,https://help.sap.com/docs/wm
f7420d55-ece3-4a45-8493-874e2dc6cdeb,https://learning.sap.com/learning-journeys/discover-sap-sustainability-solutions,Consultant,Sustainability,Discover SAP Sustainability Solutions,ANALYTICS,"Full sustainability portfolio: Green Ledger, Product Footprint, Climate Action",2026-02-15T00:00:00Z,https://help.sap.com/docs/sustainability
2487c88c-d447-42cb-9843-34dcd87494ba,https://learning.sap.com/courses/sap-sustainability-control-tower,Consultant,Sustainability,SAP Sustainability Control Tower,ANALYTICS,"ESG reporting, carbon footprint tracking, and sustainability KPIs",2026-02-15T00:00:00Z,https://help.sap.com/docs/sustainability
